Frame;Pelvis x;Pelvis y;Pelvis z;L5 x;L5 y;L5 z;L3 x;L3 y;L3 z;T12 x;T12 y;T12 z;T8 x;T8 y;T8 z;Neck x;Neck y;Neck z;Head x;Head y;Head z;Right Shoulder x;Right Shoulder y;Right Shoulder z;Right Upper Arm x;Right Upper Arm y;Right Upper Arm z;Right Forearm x;Right Forearm y;Right Forearm z;Right Hand x;Right Hand y;Right Hand z;Left Shoulder x;Left Shoulder y;Left Shoulder z;Left Upper Arm x;Left Upper Arm y;Left Upper Arm z;Left Forearm x;Left Forearm y;Left Forearm z;Left Hand x;Left Hand y;Left Hand z;Right Upper Leg x;Right Upper Leg y;Right Upper Leg z;Right Lower Leg x;Right Lower Leg y;Right Lower Leg z;Right Foot x;Right Foot y;Right Foot z;Right Toe x;Right Toe y;Right Toe z;Left Upper Leg x;Left Upper Leg y;Left Upper Leg z;Left Lower Leg x;Left Lower Leg y;Left Lower Leg z;Left Foot x;Left Foot y;Left Foot z;Left Toe x;Left Toe y;Left Toe z
1145;0,722568534;0,204247408;0,965424734;0,713096097;0,20252253;1,06896762;0,704489148;0,181232078;1,181467777;0,681376543;0,159129249;1,281303097;0,652835463;0,132082795;1,378355618;0,619532087;0,081846348;1,51194546;0,640478101;0,055375231;1,603409778;0,620101643;0,079369585;1,440272853;0,610147586;-0,065789505;1,406966791;0,621297586;-0,087206478;1,088884287;0,65804789;-0,078218504;0,830779003;0,649138804;0,129804165;1,466476713;0,693972216;0,272129212;1,470213347;0,916654161;0,058461852;1,389471842;0,681229231;-0,053894848;1,389456436;0,717333945;0,119393333;0,963848155;0,684037324;0,101142414;0,525835909;0,654398093;0,081554452;0,097674432;0,82951793;0,039899264;0,017259136;0,727796517;0,28909964;0,967065958;0,717029533;0,293684216;0,52757217;0,695090175;0,296101143;0,098511996;0,871472573;0,334120682;0,018721381
1146;0,722673834;0,204347859;0,965392587;0,713225647;0,202621303;1,068937665;0,704659316;0,181344214;1,181443452;0,681590301;0,159260633;1,28129311;0,653099163;0,132237498;1,378366794;0,619872285;0,082035817;1,511988732;0,640858332;0,055557014;1,603441645;0,620419737;0,079541688;1,440290948;0,610133617;-0,065642308;1,407190531;0,621042219;-0,087241573;1,08911154;0,657465057;-0,078600944;0,83094808;0,649472648;0,129978507;1,466468192;0,694255513;0,272317704;1,470226606;0,917032541;0,058774218;1,3894185;0,681645153;-0,053662177;1,389581398;0,7174191;0,119495046;0,963813664;0,684115069;0,101197106;0,525804331;0,654390161;0,081557241;0,097651464;0,829510243;0,039893504;0,017239918;0,727921423;0,289198768;0,967037064;0,717096271;0,293747164;0,527544682;0,695089294;0,296111683;0,09848796;0,871472801;0,334124376;0,018696533
1147;0,722709303;0,204453434;0,965390978;0,713272408;0,202732798;1,068937186;0,704743334;0,181473565;1,181449177;0,681719034;0,159408021;1,281313139;0,653283604;0,132402514;1,378408054;0,620149094;0,082227138;1,512062785;0,641183244;0,055745175;1,603503721;0,620650841;0,079709707;1,440369617;0,610314984;-0,065478089;1,407296721;0,620815485;-0,087157097;1,089210206;0,656887415;-0,078905348;0,830985042;0,649702844;0,13016369;1,466515472;0,694430496;0,272519312;1,470323228;0,917222787;0,058990696;1,389518543;0,681855736;-0,053488356;1,38971628;0,717432591;0,119601937;0,963814182;0,684152139;0,101243644;0,525805495;0,654380317;0,081553453;0,097658118;0,829502791;0,039889478;0,017250596;0,727978969;0,289303031;0,967033179;0,717156691;0,293796703;0,527540144;0,695088874;0,296116035;0,098486302;0,87147214;0,334127757;0,018693878
1148;0,722709064;0,204561677;0,965404055;0,713278188;0,202851174;1,068950979;0,704788304;0,181613344;1,181469978;0,681813522;0,159566572;1,281349494;0,653441863;0,132577153;1,378467542;0,620416048;0,082425698;1,512158166;0,641505165;0,055944009;1,603586522;0,620857003;0,0798806;1,440482985;0,610597645;-0,065298634;1,40734537;0,620625544;-0,087025816;1,089247841;0,656343849;-0,079191509;0,830960948;0,649900164;0,130359998;1,466592788;0,694568304;0,272733718;1,470463293;0,917317953;0,059146688;1,389697308;0,681957572;-0,053345662;1,389888189;0,717408012;0,119711609;0,963831815;0,684163892;0,101287126;0,525822838;0,654369081;0,081546284;0,097679147;0,829495453;0,039886431;0,017276415;0,728003469;0,289409878;0,967041071;0,717215866;0,293839751;0,527546345;0,695088688;0,29611698;0,098495208;0,871470981;0,334130895;0,018701679
1149;0,72270433;0,204666642;0,965415322;0,713279259;0,202965683;1,06896293;0,704826631;0,181755138;1,18148988;0,681899199;0,159735772;1,28138632;0,653588745;0,132774096;1,37852993;0,620666794;0,082664682;1,512261932;0,641808095;0,056191855;1,60368081;0,621049404;0,08008481;1,440598046;0,610850587;-0,0650884;1,407414037;0,620552062;-0,086921882;1,089313867;0,655901707;-0,079538884;0,830963398;0,650090213;0,130587939;1,466667352;0,694719133;0,272973083;1,470598291;0,917355534;0,05926701;1,38983695;0,681978018;-0,053187423;1,390184604;0,717381989;0,119817831;0,963847511;0,684164296;0,101334374;0,525838787;0,654356138;0,081541657;0,097698233;0,829487897;0,039882649;0,017304024;0,728020329;0,289513619;0,967047503;0,717272344;0,293886278;0,527551117;0,695088912;0,296118966;0,098502575;0,871469891;0,334134068;0,018706708
1150;0,72270652;0,20476612;0,965413897;0,713287706;0,203071668;1,068962182;0,704864378;0,181895441;1,1814978;0,681974201;0,159915951;1,281411576;0,653712024;0,133000235;1,378582005;0,620871081;0,082961682;1,512360485;0,642055545;0,056509565;1,603775373;0,621210537;0,080337482;1,440686694;0,61101329;-0,064848535;1,407560517;0,620659762;-0,086911697;1,089473891;0,655593666;-0,080027758;0,831053126;0,650260311;0,130858701;1,466712823;0,694877532;0,273245665;1,470708011;0,917319167;0,059363424;1,3898761;0,681887648;-0,052973844;1,390705074;0,717368364;0,119918294;0,963849075;0,684159387;0,101388025;0,525841744;0,654341796;0,081541681;0,097704358;0,829474515;0,039869373;0,017325382;0,728038352;0,289612152;0,967043402;0,717330642;0,293941944;0,527545749;0,695089697;0,296124016;0,098500031;0,871469076;0,334137479;0,018699847
1151;0,722704215;0,204862319;0,965410661;0,713291444;0,203173788;1,068959593;0,704895482;0,182037759;1,181504821;0,682040391;0,160106778;1,281437303;0,653823925;0,133248678;1,378636979;0,621059159;0,083299105;1,512467423;0,642284005;0,056876287;1,603881422;0,621357907;0,08062347;1,440777034;0,611146274;-0,064577892;1,407727015;0,620883922;-0,086928857;1,089662307;0,655387049;-0,080577846;0,831169399;0,650423139;0,131161096;1,466755543;0,695048952;0,273543205;1,470812663;0,917225215;0,059424168;1,389876126;0,68171589;-0,052744721;1,39135005;0,717353295;0,120015307;0,963848702;0,68414313;0,101445443;0,525843307;0,654325748;0,081544246;0,097708539;0,829460915;0,039855363;0,017348529;0,728048735;0,289707579;0,96703784;0,717386243;0,294001089;0,527538953;0,695090893;0,296130106;0,098495948;0,87146833;0,334140925;0,018690215
1152;0,722694378;0,204955917;0,965421758;0,713290485;0,20327527;1,068971623;0,704934155;0,182184193;1,181528217;0,682128796;0,160306749;1,281483763;0,653975924;0,133511431;1,378719156;0,621315422;0,083657354;1,512610602;0,642586946;0,057267807;1,60402335;0,621555215;0,080927769;1,440920376;0,611300086;-0,064257477;1,4078177;0,621110036;-0,086848305;1,089771719;0,655251169;-0,081027754;0,831217624;0,650642342;0,131482071;1,466841748;0,695299944;0,273853086;1,470924364;0,917160251;0,059438767;1,389903282;0,681578384;-0,052572762;1,391908376;0,717331877;0,120109574;0,963863924;0,684111385;0,101505541;0,525860691;0,654306759;0,081548945;0,097727515;0,829463596;0,039865186;0,017384236;0,728050474;0,289800512;0,967044801;0,717424148;0,294056705;0,52754469;0,695092221;0,29613562;0,09850334;0,871467604;0,334144079;0,018691941
1153;0,722667585;0,205046596;0,965462464;0,713277363;0,203377362;1,069013754;0,704989554;0,182336848;1,181584838;0,682268991;0,160517043;1,281572225;0,654223044;0,133786674;1,37885628;0,621736152;0,084028397;1,512825393;0,643072695;0,057674414;1,604233221;0,621875118;0,081244196;1,441171388;0,611528899;-0,063853109;1,407716256;0,621294327;-0,086586698;1,089680165;0,6551802;-0,081290524;0,831081778;0,650992982;0,13181714;1,467018232;0,695717423;0,274168316;1,47104834;0,917176273;0,05935197;1,389998084;0,681535439;-0,052531173;1,392295098;0,717295666;0,120200652;0,963910727;0,684057512;0,10156983;0,525909386;0,654283619;0,081556678;0,097776222;0,829499199;0,039922092;0,01744167;0,728033277;0,289890731;0,967078211;0,717434864;0,294106903;0,527576606;0,695093813;0,296139998;0,098535174;0,871466939;0,334146792;0,018717994
1154;0,722633259;0,205134673;0,965517504;0,713259545;0,203478817;1,069070504;0,705052522;0,18249362;1,181657833;0,682431401;0,160736481;1,28168142;0,654510262;0,134076228;1,379020607;0,622225067;0,084420265;1,513076425;0,643632925;0,058105818;1,604478971;0,622244958;0,081578934;1,441475402;0,611778541;-0,06339897;1,407538998;0,621480572;-0,086227378;1,089509608;0,655179968;-0,081453113;0,830877884;0,651399997;0,132170788;1,467238201;0,696214474;0,274495888;1,471179365;0,917221283;0,059219028;1,390120015;0,681526747;-0,052546749;1,39259517;0,717253106;0,120288983;0,963973124;0,683988151;0,101636799;0,525973902;0,654257538;0,081566544;0,097839723;0,829551081;0,040002832;0,017511663;0,728007436;0,289978457;0,967124144;0,717427884;0,294153573;0,527621055;0,695095539;0,296143799;0,098578482;0,871466293;0,334149213;0,018755405
1155;0,722616635;0,205221771;0,965557191;0,713259449;0,203579124;1,069111897;0,705109812;0,182650293;1,181713922;0,682558324;0,160960017;1,281767811;0,654723979;0,134377561;1,379153215;0,622577718;0,084837455;1,513285435;0,644036122;0,058566934;1,604688789;0,622510458;0,081935538;1,441719722;0,61193704;-0,062978614;1,407539043;0,621685596;-0,085895314;1,089518534;0,655237264;-0,081615005;0,830859424;0,651701845;0,132543427;1,467407519;0,696596899;0,274844162;1,471313879;0,917225862;0,059195215;1,390213787;0,681487017;-0,05247259;1,392852296;0,717224628;0,1203766;0,96402069;0,683919088;0,101700828;0,526024974;0,654230913;0,081575437;0,097889939;0,829585813;0,040062226;0,017577483;0,728002825;0,290064962;0,967154803;0,717416693;0,294195373;0,527651068;0,695096734;0,296147093;0,098607372;0,871465498;0,334151454;0,018779397
1156;0,722626694;0,205311671;0,965566311;0,713283346;0,203682626;1,069122484;0,705143335;0,182810457;1,181735737;0,68260151;0,161192087;1,281807388;0,654778084;0,134698099;1,379220054;0,622646243;0,085293522;1,513405769;0,644115216;0,059073263;1,60482108;0,622555036;0,082327246;1,441837981;0,611902028;-0,062634126;1,40788544;0,62190728;-0,08563351;1,089878125;0,655318161;-0,08183879;0,831192697;0,65177879;0,132945771;1,467471526;0,696733214;0,275226133;1,471459416;0,917106018;0,059356273;1,390249936;0,68133397;-0,052237084;1,393040296;0,71721831;0,120467362;0,964039433;0,683859593;0,101761202;0,526048951;0,654204416;0,081581906;0,097914031;0,829586698;0,040078651;0,017633013;0,728029264;0,290153979;0,967154401;0,717403259;0,294231413;0,527651276;0,695097268;0,296149954;0,098606795;0,871464505;0,334153577;0,018775095
1157;0,722654454;0,205400591;0,965560079;0,713324964;0,20378498;1,069117712;0,705171179;0,182970522;1,181740645;0,682609209;0,161428255;1,28182416;0,654758688;0,135030416;1,379255174;0,622578504;0,085774911;1,513484081;0,644037276;0,059609303;1,604917439;0,622495275;0,08274082;1,441896546;0,611775873;-0,062323421;1,408409139;0,622147742;-0,085398961;1,090417201;0,655456585;-0,082061878;0,831711404;0,651750567;0,133367105;1,467484881;0,696754903;0,275628806;1,471608443;0,916945744;0,059626459;1,390257924;0,681149886;-0,051911843;1,393185351;0,717226073;0,12055741;0,964043346;0,683800396;0,101818638;0,526059484;0,654177374;0,0815874;0,097924838;0,829570432;0,040073729;0,01768437;0,728076933;0,290241775;0,967138725;0,717385614;0,294262585;0,527637048;0,695097272;0,296152308;0,098591801;0,871463363;0,334155521;0,018757374
1158;0,72269821;0,205478812;0,965554449;0,71338791;0,203872636;1,069113953;0,705234363;0,183115514;1,181747474;0,682668475;0,161650172;1,281846615;0,654810522;0,135349705;1,379301809;0,62261363;0,086245452;1,513582072;0,644072007;0,060133461;1,605030847;0,622526642;0,083140095;1,441981827;0,611753706;-0,062003792;1,408856104;0,62243016;-0,085187617;1,090880713;0,655741108;-0,082195979;0,83217013;0,651814846;0,13377569;1,467517431;0,696862226;0,27602155;1,471734795;0,916927598;0,059933822;1,390270853;0,681116312;-0,0515648;1,393409711;0,717244108;0,120637206;0,964043976;0,683729474;0,10186966;0,52606827;0,654150172;0,08159316;0,097932804;0,829553668;0,040067152;0,017733164;0,728146247;0,290318423;0,967127336;0,71737134;0,294290223;0,527627522;0,695096463;0,296153995;0,098581651;0,871462038;0,334157211;0,018746086
1159;0,7227677;0,205537758;0,965556093;0,713485877;0,20393291;1,069118171;0,705359579;0,183230757;1,181763784;0,682821179;0,161842025;1,281885521;0,654993805;0,135639131;1,379375734;0,622840784;0,086686468;1,513721858;0,644316347;0,060622995;1,605180456;0,622726698;0,083506138;1,442127541;0,611921284;-0,061658708;1,409105047;0,622792951;-0,085023063;1,091149753;0,656263461;-0,082227422;0,832457582;0,652053279;0,134151322;1,467597479;0,697145214;0,276382263;1,47181782;0,9171725;0,060281145;1,390283945;0,681359986;-0,051204023;1,393776402;0,717281485;0,12069828;0,964044325;0,683650871;0,101912723;0,52607829;0,654123023;0,081602205;0,097940882;0,829541971;0,040065912;0,017780377;0,728247524;0,290375243;0,96713021;0,717361131;0,294317285;0,527632841;0,695095611;0,296156278;0,098586347;0,871460744;0,334158835;0,018749489
1160;0,722853186;0,205586006;0,96555834;0,71360517;0,203978486;1,069123402;0,705520134;0,183330926;1,181782015;0,683025449;0,162019627;1,281930108;0,655248319;0,135915529;1,379461173;0,623170803;0,087116636;1,513881323;0,644673356;0,061100646;1,605347114;0,623017883;0,083857882;1,442299972;0,61219285;-0,061304701;1,409277256;0,623197697;-0,084881714;1,09134323;0,656931912;-0,082169878;0,832685053;0,652384214;0,134514205;1,46769672;0,697513837;0,276733048;1,47187817;0,917559532;0,060665643;1,390301978;0,68175417;-0,050821445;1,394222398;0,717329134;0,120749102;0,964041391;0,683560543;0,101949373;0,526086562;0,654095713;0,081611515;0,097946119;0,829529776;0,040063017;0,017825028;0,728370447;0,290420915;0,967137371;0,717354294;0,294340815;0,527642862;0,695093946;0,296157895;0,098595887;0,871459267;0,334160205;0,018759324
1161;0,722923748;0,205639568;0,965557124;0,713708318;0,204033876;1,069125122;0,705676976;0,183445069;1,181798309;0,683242731;0,16221207;1,281976563;0,655538146;0,136204599;1,379554031;0,623575326;0,087555821;1,514055819;0,645121926;0,061593045;1,605526333;0,623362982;0,084215962;1,442484371;0,612506258;-0,060948665;1,40948255;0,623552329;-0,084688766;1,091562824;0,657559839;-0,081976066;0,832941001;0,652760363;0,134893217;1,467800084;0,697898253;0,277109576;1,47195164;0,917908495;0,061007006;1,390372378;0,6821002;-0,050460792;1,394680879;0,717356031;0,120805538;0,964037717;0,68343433;0,101980781;0,52609583;0,654067983;0,081613273;0,097950098;0,829517042;0,040057178;0,01786579;0,728484477;0,290471559;0,967138457;0,717356337;0,294353279;0,527646287;0,695088879;0,296154896;0,098599523;0,871456936;0,334160684;0,018770665
1162;0,72296028;0,205703851;0,965549652;0,713773468;0,204108475;1,069120351;0,705812442;0,183582438;1,181809964;0,683461933;0,162425262;1,282022947;0,655861549;0,136505651;1,379653272;0,624069958;0,087992496;1,514244522;0,645684755;0,06208881;1,605715681;0,623765403;0,084571903;1,442676552;0,612849976;-0,060608817;1,409761199;0,623767121;-0,084411771;1,091842091;0,658054046;-0,081577187;0,833258936;0,653178285;0,135285526;1,467902775;0,698272473;0,277516287;1,472054245;0,918148292;0,061256643;1,390531152;0,682321377;-0,050161383;1,3951084;0,717337658;0,120873256;0,964033006;0,683249397;0,102005201;0,526106024;0,654039443;0,08160272;0,097951383;0,829503718;0,040047792;0,017899809;0,728576143;0,290532286;0,967128291;0,717373804;0,294346216;0,527637368;0,695078404;0,296144186;0,09859201;0,871453212;0,334159797;0,018782753
1163;0,722981889;0,205773448;0,965538717;0,713822472;0,204192887;1,06911207;0,705944195;0,18373378;1,181819682;0,683694146;0,162653294;1,282071197;0,656220265;0,136819375;1,379759932;0,624639094;0,088438187;1,514448255;0,646339144;0,062599322;1,60591759;0,624221737;0,08493418;1,442880703;0,613235536;-0,060266942;1,410072934;0,623931799;-0,084083177;1,092147475;0,658507727;-0,08104204;0,83360535;0,653641421;0,135693963;1,468009589;0,698662487;0,277948742;1,47216997;0,918350021;0,061463145;1,390742294;0,682494401;-0,0498839;1,395548405;0,717298534;0,120946589;0,964027555;0,683028578;0,102024379;0,526117214;0,654010483;0,081584615;0,09795141;0,829489856;0,040035462;0,017929939;0,728658916;0,290597984;0,96711205;0,717400152;0,294328089;0,527621852;0,695064525;0,296128861;0,098578594;0,871448633;0,334158019;0,018796347
1164;0,72301497;0,205848145;0,965528636;0,713883411;0,204283436;1,069104689;0,706086165;0,183900388;1,181831717;0,683934091;0,162907544;1,282123314;0,656583586;0,137173543;1,379873025;0,625207556;0,088947344;1,514664845;0,646995885;0,063185361;1,60613487;0,62468455;0,085348851;1,443094639;0,613635388;-0,059875286;1,410406766;0,624223473;-0,083725519;1,092479994;0,65901385;-0,080529747;0,833968166;0,654112807;0,136155901;1,468119835;0,699076429;0,2784293;1,472286564;0,918546781;0,061691971;1,390945217;0,682650707;-0,04955411;1,396064407;0,717281185;0,1210244;0,964024794;0,682816226;0,102044713;0,526132362;0,653982008;0,081565414;0,097956065;0,829475574;0,040020706;0,017963416;0,72874267;0,290669443;0,967094904;0,717421258;0,294316746;0,527605685;0,695050671;0,296114256;0,098564266;0,871444146;0,334156131;0,018808792
1165;0,723072824;0,205927452;0,965512455;0,713971337;0,204379884;1,06909141;0,706247821;0,184086034;1,181839593;0,684183141;0,163197782;1,282172271;0,656941838;0,137586662;1,379984709;0,625746076;0,089552325;1,514886807;0,647621688;0,063882283;1,60636183;0,625139895;0,085844687;1,443298749;0,614018976;-0,059420061;1,410817845;0,624746193;-0,083367541;1,092901952;0,65961443;-0,080131819;0,83440027;0,654583249;0,136696144;1,46821476;0,699521844;0,278976563;1,47239697;0,918739828;0,061970748;1,391090667;0,682782188;-0,049118548;1,396727762;0,717306358;0,121105769;0,96401912;0,682631944;0,102067744;0,526145963;0,653955335;0,081547823;0,097961112;0,82946136;0,040004812;0,017994918;0,728832991;0,290746623;0,967068912;0,717435797;0,294317696;0,527581322;0,695037259;0,296101838;0,098541497;0,871440094;0,334154127;0,018811698
1166;0,72314215;0,206011858;0,965497128;0,714071197;0,20448247;1,069079031;0,706419695;0,184286945;1,181849785;0,684439922;0,163514238;1,282225093;0,657304695;0,138040226;1,380102827;0,626283923;0,09022077;1,515121625;0,648249842;0,064654732;1,606604161;0,625601719;0,086392917;1,443512645;0,614416855;-0,058915055;1,411251022;0,625395909;-0,082980498;1,093351046;0,66026745;-0,079756746;0,834848777;0,65506194;0,137289888;1,468313116;0,699991186;0,279571929;1,472508246;0,918927905;0,062271849;1,391227898;0,682896951;-0,04863068;1,397467114;0,717353306;0,121191616;0,964016136;0,682456127;0,102091931;0,52616352;0,653929147;0,081529137;0,097970788;0,829446727;0,039986492;0,018029767;0,728924293;0,290829564;0,967042016;0,717445094;0,294325431;0,527556308;0,695023872;0,296090139;0,098517817;0,871436133;0,334152014;0,018813455
1167;0,723209442;0,206102622;0,965507837;0,714165914;0,204588237;1,069092362;0,706587311;0,184493103;1,181885974;0,68469503;0,163838973;1,282304862;0,657670465;0,138506491;1,380249914;0,626833719;0,090910047;1,515389582;0,648891007;0,065457412;1,606881745;0,626064419;0,086953294;1,443792972;0,614893134;-0,058353883;1,411529864;0,626037584;-0,082500696;1,093641375;0,660939832;-0,079289111;0,835142963;0,655539498;0,137900081;1,468470477;0,700469949;0,280181947;1,472629314;0,919140349;0,06257785;1,391444086;0,683050752;-0,048176675;1,398131903;0,717402324;0,121283567;0,964036071;0,682274313;0,102119056;0,526204507;0,653900402;0,081507701;0,098003691;0,829430325;0,039962397;0,018091165;0,72900969;0,290919175;0,967043201;0,717438999;0,294341277;0,527559232;0,695012679;0,296080098;0,098520805;0,871432177;0,334150585;0,018836574
1168;0,723249062;0,20618518;0,965578135;0,714227598;0,204680104;1,069164722;0,706731028;0,184684541;1,18198149;0,684940564;0,164148508;1,282446694;0,658047093;0,138957081;1,38046411;0,627430386;0,09158379;1,51573201;0,649586327;0,066252001;1,607233848;0,626540459;0,087487222;1,444220585;0,615560878;-0,057715119;1,411435106;0,626656765;-0,081873815;1,09354846;0,661667796;-0,078660085;0,835066229;0,65602861;0,138490422;1,468761988;0,700981889;0,280768436;1,472782398;0,919405344;0,062838553;1,391806876;0,683280827;-0,047833283;1,398651465;0,717424798;0,12136729;0,964109071;0,68207107;0,10214614;0,526296968;0,653867251;0,08148246;0,09808652;0,829411127;0,039929518;0,018208627;0,729066817;0,291000752;0,967108124;0,717399895;0,294360088;0,527625124;0,695006189;0,296072066;0,098584043;0,871428393;0,334150248;0,018909476
1169;0,723286646;0,206274097;0,965674468;0,714284139;0,204775152;1,069262792;0,706870487;0,184881225;1,182103004;0,685184425;0,164466322;1,282615473;0,658426634;0,139420371;1,380707275;0,628039003;0,092278364;1,516107577;0,650294658;0,067076822;1,607621205;0,627017376;0,088033296;1,444714631;0,616307021;-0,057020189;1,411186012;0,627267906;-0,081154175;1,093296782;0,662415121;-0,077938497;0,834835173;0,656516588;0,139097213;1,469112503;0,70150325;0,281369576;1,472945275;0,919694705;0,063104155;1,392248622;0,683549942;-0,047523755;1,399096465;0,717449343;0,121457116;0,96420499;0,681861828;0,102176162;0,526412858;0,653831544;0,081454468;0,098192577;0,829390161;0,039890863;0,018352638;0,729118038;0,291089;0,967201128;0,717345399;0,29438701;0,527718954;0,695001894;0,29606569;0,09867395;0,871424614;0,334150596;0,019003739
1170;0,723385601;0,20641432;0,96572136;0,714402123;0,204921669;1,069311425;0,707050137;0,185133031;1,182174203;0,68544091;0,164844917;1,282728924;0,658783569;0,139953747;1,380887524;0,628567422;0,093060228;1,516412573;0,650903229;0,068001549;1,607945904;0,627452172;0,088667051;1,445089191;0,616856483;-0,056326979;1,411263935;0,627779326;-0,080441031;1,093373879;0,663040068;-0,077215423;0,834928866;0,65695599;0,139792305;1,469352154;0,701948259;0,282066462;1,473060199;0,919953208;0,06350783;1,392653563;0,683802148;-0,047104012;1,399528331;0,717542095;0,12159767;0,964253621;0,681678415;0,102219838;0,526487507;0,653795778;0,081425237;0,098260371;0,829369158;0,039852109;0,018457856;0,729223561;0,291228935;0,967244232;0,71731821;0,294438808;0,527764221;0,694994442;0,296060847;0,098717361;0,871420256;0,334151208;0,019056614
1171;0,723576416;0,206630106;0,965669543;0,714613004;0,205146615;1,069261477;0,707285016;0,185468558;1,18214516;0,685703286;0,165315161;1,282732896;0,659082811;0,140591924;1,380943969;0,62893341;0,09397102;1,516577974;0,651311706;0,069071466;1,608144342;0,627793146;0,089437143;1,445220675;0,616979271;-0,055677154;1,412003939;0,628072811;-0,079782915;1,094116923;0,663403941;-0,076523699;0,835680677;0,657292159;0,140622496;1,469368094;0,702244523;0,282909902;1,473090136;0,920100043;0,064102772;1,392956647;0,683954624;-0,046514325;1,399926808;0,717736285;0,12181288;0,96420963;0,681531195;0,102278228;0,526479175;0,653760935;0,081394689;0,098249378;0,829348762;0,039815257;0,018481939;0,729410935;0,291444915;0,967186081;0,717330101;0,294522951;0,527710652;0,694980133;0,29605754;0,098665348;0,871414813;0,334151898;0,019026158
1172;0,7238286;0,206897199;0,965568284;0,714885329;0,205423031;1,069162092;0,707560087;0,185859207;1,182065803;0,685978287;0,165846186;1,282681541;0,659359448;0,141300186;1,380937497;0,629219202;0,094969102;1,516672803;0,651620423;0,07024129;1,608280122;0,628092;0,090294916;1,445232673;0,616905377;-0,05502905;1,413070962;0,628266576;-0,079131294;1,095188742;0,663645434;-0,075830488;0,836757237;0,657579751;0,141540988;1,46927317;0,702464434;0,283849088;1,47307212;0,920216019;0,064835787;1,393222925;0,684090193;-0,045814423;1,400312153;0,717998684;0,122078818;0,964118351;0,681409804;0,10235027;0,526429602;0,653726035;0,081362901;0,098200122;0,829328329;0,039778307;0,01846723;0,729652612;0,291712582;0,967078029;0,7173693;0,294631969;0,52760852;0,694962666;0,296055767;0,098566839;0,871408791;0,334152851;0,018954313
1173;0,724114088;0,207187787;0,965489907;0,715191328;0,205718326;1,069085551;0,70787469;0,18626907;1,182009604;0,686300404;0,166397882;1,282655043;0,659693221;0,142031767;1,380958884;0,629579349;0,095996028;1,516800416;0,652017612;0,071444844;1,608446148;0,628460841;0,09116994;1,445310047;0,617049689;-0,054315559;1,413941168;0,628623581;-0,078439831;1,096065362;0,664038898;-0,07512835;0,83763751;0,6579353;0,142479244;1,469236058;0,702739402;0,284812688;1,473059508;0,920488337;0,065680467;1,393531795;0,684401372;-0,04503942;1,400806565;0,718295736;0,122368317;0,964045576;0,681314964;0,102443502;0,526399334;0,653690633;0,081331613;0,098172683;0,829307658;0,039740931;0,018475421;0,729926153;0,292003886;0,966996161;0,71744319;0,294760219;0,527532149;0,694947795;0,296055395;0,098495458;0,871403127;0,334154195;0,018904157
1174;0,724437379;0,207481584;0,965468719;0,715535274;0,206008534;1,06906609;0,708239493;0,18667145;1,182010769;0,686688829;0,166941979;1,282689153;0,660114277;0,142757001;1,381046543;0,630061317;0,09701918;1,517002173;0,652562145;0,07264525;1,608679883;0,628936143;0,092023446;1,445537157;0,617609877;-0,053509395;1,414352432;0,629307164;-0,077690465;1,096486196;0,664751756;-0,074432341;0,838062103;0,65840183;0,143395136;1,469336302;0,703125178;0,285755395;1,473074125;0,92103686;0,06665608;1,393899463;0,685017221;-0,044186333;1,401479958;0,718630352;0,122661362;0,964021531;0,681248002;0,102555019;0,52641753;0,653653506;0,081299523;0,098195862;0,829286544;0,039702857;0,018537023;0,730237617;0,292298518;0,966977404;0,717557313;0,294904699;0,527518006;0,694937923;0,296056257;0,098487364;0,87139803;0,334156216;0,018907203
1175;0,724793974;0,207798876;0,965470414;0,715912894;0,206317622;1,069069472;0,708643828;0,187093043;1,182035092;0,68712437;0,167506747;1,28274812;0,660592469;0,143505554;1,381162059;0,630617642;0,098071176;1,517236714;0,653195151;0,073879387;1,608943863;0,629481433;0,092894204;1,445829642;0,618388272;-0,052637844;1,41456688;0,630153987;-0,076901256;1,09671183;0,665616584;-0,073727404;0,83829041;0,658936316;0,144330792;1,469494358;0,703566011;0,286722516;1,473094146;0,921741725;0,067743357;1,394309723;0,68580868;-0,043258146;1,402262419;0,71899962;0,122977968;0,96401599;0,681207592;0,102687725;0,526455032;0,653615877;0,081267933;0,098240859;0,829265192;0,039664358;0,018621525;0,730580945;0,292616787;0,966984831;0,717706128;0,29506841;0,527529624;0,694930645;0,296058521;0,098506399;0,871393291;0,334158627;0,018931938
1176;0,725142314;0,208172705;0,965464397;0,716283598;0,206684894;1,069065276;0,709055029;0,187578032;1,182053435;0,687583941;0,16813689;1,282804875;0,661117098;0,144319659;1,381280966;0,631260488;0,099191423;1,517483322;0,653928252;0,075191712;1,609218608;0,630099403;0,093828083;1,446119276;0,619206757;-0,051715669;1,414847059;0,630936995;-0,076080039;1,097000056;0,666405462;-0,072960933;0,838579569;0,659526222;0,14534406;1,469640268;0,704026061;0,287778639;1,473107461;0,922430543;0,068858089;1,394793353;0,686581088;-0,042298914;1,403066414;0,719361255;0,123351015;0,964004063;0,681190484;0,102857861;0,526484906;0,653580971;0,081242493;0,098281353;0,82924401;0,039625932;0,018699091;0,730915533;0,292991575;0,966983746;0,717880389;0,295254711;0,527531922;0,694924506;0,296062566;0,098517708;0,871389223;0,334160699;0,018946899
