Frame;Pelvis x;Pelvis y;Pelvis z;L5 x;L5 y;L5 z;L3 x;L3 y;L3 z;T12 x;T12 y;T12 z;T8 x;T8 y;T8 z;Neck x;Neck y;Neck z;Head x;Head y;Head z;Right Shoulder x;Right Shoulder y;Right Shoulder z;Right Upper Arm x;Right Upper Arm y;Right Upper Arm z;Right Forearm x;Right Forearm y;Right Forearm z;Right Hand x;Right Hand y;Right Hand z;Left Shoulder x;Left Shoulder y;Left Shoulder z;Left Upper Arm x;Left Upper Arm y;Left Upper Arm z;Left Forearm x;Left Forearm y;Left Forearm z;Left Hand x;Left Hand y;Left Hand z;Right Upper Leg x;Right Upper Leg y;Right Upper Leg z;Right Lower Leg x;Right Lower Leg y;Right Lower Leg z;Right Foot x;Right Foot y;Right Foot z;Right Toe x;Right Toe y;Right Toe z;Left Upper Leg x;Left Upper Leg y;Left Upper Leg z;Left Lower Leg x;Left Lower Leg y;Left Lower Leg z;Left Foot x;Left Foot y;Left Foot z;Left Toe x;Left Toe y;Left Toe z
795;0,189778601;0,678196692;0,920108773;0,186998794;0,668147258;1,032387389;0,180491354;0,633898031;1,12928603;0,173636376;0,60645481;1,219002507;0,165653073;0,573501749;1,306636787;0,153272706;0,506810756;1,425033072;0,16119775;0,448342028;1,489752337;0,125377426;0,537754051;1,370331434;-0,033593691;0,552873168;1,373379583;-0,122608867;0,328628945;1,269069574;-0,079805658;0,082925016;1,257346493;0,192403305;0,536396628;1,376575694;0,348469423;0,515854694;1,40361119;0,378656994;0,278850654;1,294030755;0,281023122;0,05343396;1,249364272;0,096547774;0,68583551;0,919440922;0,063536445;0,543074154;0,506340848;0,043971127;0,626920611;0,080498604;0,021939494;0,496463973;0,01229789;0,282970207;0,670406253;0,922478171;0,336518804;0,527423649;0,511585264;0,404106458;0,54850749;0,082906459;0,401718966;0,415648122;0,015065901
796;0,189023514;0,678041462;0,919618183;0,186090995;0,667557128;1,03185299;0,179596822;0,633009152;1,128646588;0,172793097;0,605322706;1,218292446;0,164913654;0,572164372;1,305858973;0,152757292;0,50522852;1,424140774;0,160978262;0,446782437;1,488843658;0,124758288;0,53621557;1,369557422;-0,034226537;0,551089821;1,373032069;-0,122457949;0,326305561;1,269219548;-0,079854175;0,080548927;1,257864758;0,191791739;0,53496627;1,375740339;0,347848318;0,514388143;1,402804168;0,377070696;0,277156691;1,293453837;0,278214748;0,052179978;1,249253417;0,09578288;0,685561277;0,918835135;0,062817571;0,54174044;0,506090258;0,044100559;0,626788985;0,080444927;0,021965553;0,496397285;0,012198923;0,282222609;0,670363008;0,922100393;0,337369851;0,523907888;0,512655536;0,40597609;0,547509157;0,084274026;0,401661652;0,415597077;0,015115883
797;0,188476196;0,677983704;0,919017572;0,185371071;0,667001001;1,031200671;0,178880677;0,632119394;1,127875249;0,172122694;0,604165624;1,217441934;0,164343747;0,570786761;1,304933956;0,152404685;0,50359415;1,423092707;0,160909014;0,445172143;1,487780633;0,124285861;0,53462689;1,368655476;-0,034710055;0,549265053;1,372586135;-0,122110587;0,323869761;1,269393613;-0,079707725;0,078064468;1,258338366;0,191326698;0,53346919;1,374772575;0,347363392;0,512793405;1,401876857;0,375694904;0,275313121;1,292834312;0,275713742;0,050746315;1,249086995;0,095224723;0,685376852;0,918103116;0,061880072;0,540523916;0,505740829;0,044222989;0,62688402;0,08030606;0,021988526;0,496251558;0,012430949;0,281684388;0,670424199;0,921627631;0,338340726;0,519982958;0,513833681;0,408205933;0,54631448;0,085813453;0,401584588;0,415557703;0,015110656
798;0,188194486;0,678182716;0,918197441;0,1848917;0,666643795;1,030318585;0,178375458;0,631367958;1,126847632;0,171643179;0,603085092;1,216312279;0,163948152;0,569420179;1,303701435;0,152209172;0,5018772;1,421679335;0,160977302;0,44344494;1,486322762;0,123975258;0,532992025;1,367402393;-0,035033168;0,547375665;1,371754661;-0,121662511;0,321301289;1,269403808;-0,079358284;0,075462439;1,258733859;0,191022506;0,531923941;1,373464388;0,347024404;0,511122682;1,40067183;0,374524658;0,273322262;1,292118708;0,273533731;0,049088229;1,248992939;0,094941304;0,685551663;0,917146432;0,060722771;0,539087887;0,505433641;0,044359879;0,626980977;0,080259339;0,021980401;0,496165;0,01268188;0,281402073;0,670639236;0,920940677;0,339394204;0,516193035;0,514826932;0,41005416;0,545288013;0,08711248;0,40153338;0,415514429;0,01511357
799;0,188178298;0,678700056;0,917173741;0,184629596;0,666561388;1,029224032;0,178046264;0,630821109;1,125577318;0,171316455;0,602129196;1,214911525;0,163693226;0,568085777;1,302159829;0,152158401;0,500052938;1,419875315;0,161184544;0,441565621;1,484433373;0,123809984;0,531293053;1,365772377;-0,035218056;0,545347159;1,370478192;-0,121143496;0,31849669;1,269263176;-0,078760822;0,072650917;1,259048572;0,190862928;0,53033644;1,371792299;0,346813783;0,509418448;1,399203644;0,373559808;0,27119276;1,291396705;0,271702982;0,04718918;1,249109154;0,094937166;0,686199128;0,915965454;0,059261731;0,537349959;0,505231958;0,044517071;0,62703646;0,080373441;0,021927034;0,496192497;0,012890979;0,281370031;0,671018369;0,920071601;0,340627784;0,512629079;0,515667446;0,411177489;0,544473108;0,088130802;0,401531078;0,415463128;0,015141102
800;0,188427717;0,679474166;0,915930523;0,184608046;0,666677903;1,02789971;0,177927995;0,630412584;1,124050726;0,171180619;0,60124985;1,213231629;0,16361261;0,566762404;1,300310718;0,152264725;0,498146096;1,417705991;0,161529323;0,439569394;1,482149138;0,123806535;0,529547896;1,363791223;-0,03524254;0,543254032;1,368816183;-0,120523766;0,31555942;1,268958673;-0,07796037;0,069721824;1,259285171;0,190864199;0,528700772;1,369779787;0,346749099;0,507638228;1,397457742;0,372800503;0,268915968;1,290578623;0,270193228;0,045065707;1,249297735;0,095207765;0,687205829;0,914559811;0,057580889;0,535392525;0,505072517;0,044688723;0,627093865;0,080579689;0,021842569;0,496279164;0,013118983;0,281593896;0,671551349;0,918988334;0,341943968;0,509200131;0,516323066;0,411919202;0,543826413;0,088908724;0,401554631;0,415407929;0,015176775
801;0,189000839;0,680479672;0,914310436;0,184949591;0,666930625;1,026181866;0,178157892;0,630082797;1,122102736;0,171367975;0,600404322;1,211109772;0,163812038;0,565437864;1,297998546;0,152559489;0,496200429;1,415037856;0,161994685;0,437495676;1,479339573;0,124029509;0,527814329;1,361313119;-0,035029003;0,541296572;1,366659883;-0,119809724;0,312779585;1,268263206;-0,077083993;0,066941726;1,259418192;0,191089345;0,52701774;1,36728927;0,346892815;0,505706799;1,395233025;0,372242233;0,266468257;1,289341954;0,268933301;0,042722694;1,249272892;0,095807472;0,688500928;0,91282995;0,055930885;0,53312607;0,504906607;0,044878774;0,627058648;0,080849387;0,021741422;0,496398549;0,013236009;0,282137103;0,672256832;0,917475452;0,343013032;0,506177484;0,51640455;0,412567314;0,543582433;0,089154904;0,401580491;0,415345644;0,015234515
802;0,189977904;0,681703829;0,912249863;0,185769616;0,667275469;1,024004312;0,178852763;0,629784386;1,119666111;0,171987378;0,599551664;1,208480408;0,164380001;0,564086774;1,295162463;0,153082629;0,494220927;1,411823743;0,162587637;0,435345971;1,475959581;0,124532248;0,526102855;1,358283057;-0,034518385;0,539560695;1,363947759;-0,118983108;0,310241936;1,267164847;-0,076163085;0,064380832;1,259515894;0,19159044;0,525268174;1,364276121;0,347290049;0,503560158;1,392487892;0,371889955;0,263797677;1,287611262;0,267933482;0,040100056;1,248974591;0,096817424;0,690082777;0,910747507;0,054310089;0,530451409;0,504755083;0,045100161;0,626851456;0,081211409;0,0216186;0,496560783;0,01314388;0,283080197;0,673110057;0,91543383;0,343649762;0,503856571;0,515628119;0,413256255;0,543918006;0,088622328;0,40159986;0,415274175;0,015309246
803;0,191278672;0,683159383;0,909812422;0,186952736;0,66775652;1,021433234;0,179895801;0,629564715;1,116808086;0,172929973;0,598732824;1,205409083;0,165228007;0,562734517;1,291863318;0,153794208;0,4922026;1,408110819;0,163301171;0,433118775;1,472054258;0,125261409;0,524402971;1,354756044;-0,033769746;0,537960486;1,360741343;-0,118062178;0,307861723;1,265675525;-0,075166252;0,061968933;1,259510019;0,19231541;0,523471246;1,360784968;0,347895683;0,501262308;1,389263945;0,371738713;0,260956177;1,285461983;0,267183489;0,037257876;1,248462866;0,098156483;0,691953026;0,908340847;0,052720132;0,527467727;0,504597091;0,045339946;0,626551642;0,081636881;0,021479096;0,496755735;0,012940773;0,284342633;0,674135786;0,912962593;0,344039372;0,501941958;0,514277551;0,413851595;0,544656294;0,08755801;0,401621537;0,41519562;0,015406042
804;0,192720516;0,684859195;0,90703162;0,188275333;0,66844332;1,018503435;0,181073827;0,62950629;1,113565251;0,174001509;0,598027918;1,20192962;0,166196314;0,561445044;1,288128092;0,154605769;0,490174236;1,403907079;0,164097309;0,430848994;1,46762841;0,126121565;0,522740947;1,350751292;-0,032882658;0,53643848;1,357116488;-0,117108118;0,305674801;1,263603933;-0,07412638;0,059761964;1,25917033;0,193171054;0,521685274;1,35681211;0,348636824;0,498930025;1,385484885;0,371769119;0,25807598;1,282797917;0,266581317;0,034381289;1,24763203;0,099635612;0,69404578;0,90559552;0,051416541;0,524383066;0,504321354;0,045563261;0,626302717;0,082010488;0,021352311;0,496926564;0,01279134;0,285746208;0,675426962;0,910143699;0,344407777;0,499818642;0,512814936;0,414238062;0,545501281;0,086411649;0,401648369;0,415113092;0,015554053
805;0,194275434;0,68682739;0,903887691;0,189687901;0,669364355;1,015193383;0,182332516;0,629629331;1,109911483;0,175146923;0,597444547;1,19801087;0,167234182;0,56020892;1,283918565;0,15547887;0,488098764;1,399158414;0,16494643;0,428496053;1,462623475;0,127085688;0,521088869;1,346215379;-0,031879495;0,534988794;1,353073754;-0,116166797;0,303723814;1,260858089;-0,073064045;0,057810436;1,258528418;0,194130815;0,519885929;1,352299934;0,349492005;0,496553831;1,381076946;0,371987572;0,255140737;1,279570919;0,266086861;0,031472691;1,246453453;0,10122602;0,696367667;0,90247252;0,050554394;0,52123476;0,503866553;0,045758444;0,626167337;0,082281496;0,021250478;0,497049769;0,012766804;0,287262494;0,677025459;0,906976999;0,344820396;0,497376355;0,511294161;0,41429421;0,546477308;0,085217984;0,401680783;0,415022399;0,015810155
806;0,195971429;0,689039844;0,900400401;0,191239947;0,67049114;1,01152461;0,183726193;0,62991362;1,105872904;0,176421277;0,596975108;1,193683981;0,168392352;0,559035581;1,279272957;0,156451953;0,486013254;1,393918932;0,165878154;0,426100527;1,457098016;0,128180804;0,519474651;1,341201727;-0,030737883;0,533617311;1,348612581;-0,115192344;0,301966119;1,257529976;-0,071958671;0,056063837;1,257552692;0,195221249;0,51809754;1,347306054;0,350482692;0,494143203;1,376113895;0,372387674;0,252166796;1,275829134;0,265740225;0,028529684;1,244955765;0,102956499;0,698912059;0,899010853;0,049978613;0,517985476;0,503294006;0,045937157;0,626082847;0,08250064;0,021161364;0,49714885;0,012795943;0,288919918;0,678889403;0,903462642;0,34521181;0,494725365;0,509661338;0,414141484;0,547560035;0,083942277;0,401718354;0,414927731;0,016117471
807;0,19770988;0,691437047;0,896662563;0,192856369;0,671807757;1,007596509;0,185204667;0,630381002;1,101564474;0,177795506;0,59667691;1,18907622;0,169663289;0,558017282;1,274332918;0,15755188;0,484057702;1,388358954;0,166943359;0,423819039;1,451232521;0,129392565;0,518008299;1,335889807;-0,029490275;0,532284221;1,343807142;-0,114108337;0,300309638;1,253704241;-0,070781416;0,054426564;1,255918136;0,196428832;0,516451421;1,341999609;0,351600395;0,491843349;1,370740741;0,372930839;0,249335417;1,271620806;0,265559709;0,025730211;1,243119169;0,104724378;0,701593182;0,89531309;0,049479495;0,514731254;0,502676401;0,046099512;0,62600479;0,082704804;0,021077665;0,497237465;0,012829735;0,290625566;0,680986109;0,899683028;0,345611679;0,491581468;0,508216898;0,414028945;0,548380417;0,082930009;0,401762646;0,414844769;0,016334513
808;0,199477707;0,694048552;0,892666869;0,194547112;0,67334181;1,003400697;0,186792241;0,631059086;1,09697742;0,179303088;0,596578133;1,184178482;0,171085917;0,557183407;1,269089114;0,158819941;0,482263999;1,382469008;0,168185578;0,421683855;1,445017093;0,130755105;0,516727023;1,330279624;-0,028110607;0,530957456;1,338613059;-0,11285916;0,298720562;1,24930921;-0,069521034;0,052862399;1,253424478;0,197787775;0,514980259;1,336374512;0,352879624;0,489643293;1,364905629;0,373630528;0,246651314;1,266852399;0,265547116;0,023080367;1,240965907;0,106513444;0,704419182;0,891388189;0,049099248;0,511477599;0,502021568;0,046248806;0,625918955;0,082898305;0,020999206;0,497316111;0,012851071;0,292370291;0,683366315;0,895614314;0,345943977;0,487636426;0,507116478;0,414092937;0,548728912;0,082390646;0,401781939;0,414781568;0,016384968
809;0,201287992;0,696844806;0,888420626;0,196302232;0,675065696;0,998945558;0,188464611;0,631920263;1,092120516;0,180910545;0,596650596;1,17899987;0,172621314;0,556504573;1,263550878;0,160214846;0,480600254;1,376258566;0,169561278;0,41966271;1,438461631;0,132234289;0,515593613;1,324371175;-0,026624943;0,529669084;1,33307471;-0,111500428;0,297232701;1,244416558;-0,068188771;0,05140756;1,25027199;0,199263865;0,513651366;1,33043685;0,354285867;0,48755401;1,358660413;0,374473281;0,244109773;1,261617448;0,265700643;0,020574057;1,238473736;0,108339911;0,707381913;0,887227191;0,048795665;0,508219007;0,501321677;0,046381742;0,625839554;0,083076827;0,020926164;0,497384291;0,012877061;0,294163239;0,685979284;0,891280344;0,34628473;0,483198476;0,506204441;0,414197116;0,548815063;0,082114722;0,401807954;0,414730073;0,016345148
810;0,203081355;0,699677637;0,884038564;0,198016786;0,676880697;0,994355633;0,190098665;0,632903559;1,087135037;0,182488369;0,596867061;1,173694966;0,174145184;0,55598489;1,257887862;0,161639587;0,479110784;1,369926357;0,170990736;0,417815431;1,431776317;0,133713357;0,51460645;1,31834392;-0,025143925;0,528475496;1,327399411;-0,110122567;0,295855403;1,239325954;-0,066789518;0,050075102;1,246736465;0,200740947;0,512497991;1,324374022;0,355707098;0,485753633;1,352305668;0,375380124;0,241877918;1,256244803;0,266033179;0,018370929;1,235556133;0,110149752;0,710371152;0,882905798;0,048232417;0,505035003;0,500625914;0,046488532;0,625764768;0,083264314;0,020851761;0,497454169;0,012910016;0,295938937;0,688640126;0,886835054;0,34689168;0,478908125;0,505314305;0,41418151;0,548898464;0,081819323;0,401937417;0,414681799;0,016302515
811;0,204902995;0,702505511;0,879508778;0,199694295;0,678758921;0,989618916;0,19168092;0,633994182;1,082012974;0,184016764;0,597225516;1,168259951;0,175640548;0,555635506;1,252102452;0,163092024;0,477825071;1,363488415;0,172480664;0,416177904;1,42498203;0,135174108;0,513772428;1,312205807;-0,023683014;0,527399953;1,321621807;-0,1087422;0,294601551;1,234096659;-0,065292782;0,048883679;1,242843821;0,202201302;0,511535283;1,318190223;0,357132907;0,484345954;1,345885628;0,376346451;0,24003952;1,250833139;0,266600681;0,016548211;1,232106055;0,111991712;0,713365981;0,878379132;0,047157586;0,501903127;0,499960739;0,04653071;0,625681214;0,083491665;0,020774424;0,497529091;0,01294627;0,297738655;0,691287277;0,882299597;0,348017826;0,474993392;0,504367077;0,413936995;0,549095877;0,081359757;0,402299005;0,414644427;0,016295406
812;0,206707714;0,705369961;0,874843174;0,201331238;0,680728259;0,984747414;0,193224859;0,635206924;1,076762337;0,185515526;0,597727972;1,162698642;0,177124385;0,555445273;1,246192262;0,164574296;0,476713635;1,356928707;0,174024351;0,414714243;1,418057892;0,136634744;0,513084654;1,305948889;-0,022226749;0,526419195;1,315707252;-0,107342704;0,293458264;1,228669412;-0,063729057;0,047814638;1,238568141;0,203662648;0,510748093;1,311881258;0,358573702;0,483227181;1,339356059;0,377376869;0,238510807;1,245283781;0,267347191;0,015028674;1,228230545;0,113817046;0,716387319;0,873692069;0,045823091;0,49884584;0,499299693;0,046546742;0,625602276;0,083727981;0,020695728;0,497605711;0,012989488;0,299521123;0,693982301;0,877652821;0,349410169;0,471226257;0,50344175;0,413572696;0,54929054;0,080880716;0,40276404;0,414610277;0,016285483
813;0,208300539;0,708247419;0,870192202;0,202812114;0,682773667;0,979901687;0,194647815;0,636525185;1,071548428;0,186914535;0,598353232;1,157177077;0,178523335;0,555384849;1,240319787;0,165995814;0,475732346;1,350397862;0,175521942;0,413376626;1,411151453;0,138033102;0,512520821;1,299728786;-0,020839389;0,525519823;1,309759125;-0,105964635;0,292396248;1,223166105;-0,06219472;0,046825076;1,23410747;0,205061977;0,510124218;1,305621935;0,359948687;0,482264063;1,332884822;0,378406219;0,237207596;1,239629551;0,268117721;0,013740288;1,224164194;0,115425495;0,719387698;0,869054943;0,044648359;0,496010054;0,498612587;0,04664224;0,625566284;0,083904511;0,020613619;0,497686158;0,013052982;0,301097056;0,696724999;0,872985209;0,350567446;0,467563168;0,502608824;0,413256015;0,54939176;0,080533359;0,403043224;0,414547821;0,016245189
814;0,209585409;0,711141312;0,86559192;0,204081676;0,684921507;0,975126022;0,195911902;0,637978162;1,066418788;0,188182846;0,599126367;1,151741565;0,179806741;0,555468383;1,234525416;0,167326587;0,47487375;1,343919888;0,176950627;0,412147941;1,404274997;0,139348903;0,512085352;1,293581302;-0,019550171;0,524654303;1,303732182;-0,10463676;0,291359501;1,217565041;-0,060710383;0,04585952;1,229449977;0,206378442;0,509691781;1,299465443;0,361226542;0,481413282;1,326515264;0,379417451;0,236135535;1,233785344;0,268832676;0,012708248;1,219956338;0,116719541;0,7223687;0,864536539;0,04379733;0,493510865;0,497859267;0,046893751;0,625618576;0,083960844;0,020526333;0,497771766;0,013160948;0,302371982;0,699520669;0,868299767;0,351289848;0,463917716;0,501922542;0,413073659;0,549342527;0,080424417;0,402945153;0,414431023;0,016166609
815;0,210658385;0,714048212;0,861006271;0,205195171;0,687145417;0,970376133;0,197055005;0,639536659;1,061325877;0,189351404;0,600022306;1,146345796;0,18100526;0,555681728;1,228768761;0,168596605;0,474145302;1,337470779;0,178333216;0,411045299;1,397416241;0,140602426;0,511773824;1,287470633;-0,018329858;0,523870171;1,297671665;-0,103330312;0,290404027;1,211887917;-0,059255433;0,044973444;1,224607493;0,20763289;0,50942266;1,293358594;0,362438585;0,480718157;1,32020404;0,380427614;0,235288976;1,227836266;0,269571651;0,011907359;1,215557642;0,117796703;0,725328743;0,860068072;0,043106065;0,491233177;0,497079887;0,047224728;0,625713814;0,083957391;0,020435635;0,497861202;0,01328919;0,303440372;0,702364013;0,863593489;0,351777185;0,460376311;0,501328661;0,412938921;0,549199851;0,080447158;0,40266123;0,41428592;0,016057658
816;0,211612679;0,71693427;0,856477527;0,206202837;0,689351258;0,965679712;0,19810812;0,641096479;1,056292375;0,190442925;0,600944628;1,141016875;0,182137498;0,555953094;1,223091147;0,169805249;0,47352524;1,331129136;0,179638287;0,41007221;1,390685884;0,141792349;0,511550667;1,281444992;-0,017154992;0,523296629;1,291816689;-0,101999545;0,289668544;1,206321718;-0,057864411;0,044290361;1,219813548;0,208824859;0,509220284;1,287316625;0,363597979;0,480175395;1,313988976;0,381422706;0,234566781;1,222070452;0,270418438;0,011189998;1,211054693;0,118749271;0,728215615;0,855653513;0,042502168;0,488978617;0,496364721;0,047511133;0,625754312;0,084006639;0,020344757;0,497952593;0,013378431;0,304396355;0,705238929;0,858947842;0,35212762;0,457154629;0,500734955;0,412759087;0,549044059;0,080432553;0,402476356;0,414159092;0,015914516
817;0,212482766;0,71975449;0,852023054;0,207122852;0,691474097;0,961049209;0,199084313;0,64259771;1,051333644;0,191470177;0,601847366;1,135777234;0,183217338;0,55625926;1,217527956;0,170958678;0,473029849;1,32496002;0,180853661;0,409261441;1,384169471;0,14292512;0,511419091;1,27554603;-0,01600197;0,523052352;1,286336329;-0,100564817;0,289268568;1,200987083;-0,05656432;0,04390636;1,215197938;0,209961568;0,509052296;1,281358929;0,364719611;0,47980247;1,307897412;0,382402308;0,233929838;1,216662908;0,271399888;0,010510201;1,206452878;0,119610081;0,730967116;0,851293387;0,042001339;0,486626951;0,49574777;0,047708769;0,625680777;0,084161188;0,020255529;0,498044129;0,013387245;0,305276079;0,708117507;0,854397774;0,352322094;0,454366978;0,500073138;0,41248659;0,548913608;0,080290276;0,40251308;0,414080232;0,015718402
818;0,21323417;0,722553868;0,847625487;0,20793704;0,693578868;0,956472175;0,199970517;0,644100265;1,046434322;0,192420392;0,602776487;1,130604441;0,184230897;0,556623448;1,212043808;0,172050734;0,472642844;1,318898372;0,181991517;0,408580225;1,377781457;0,143994291;0,511375884;1,269732096;-0,014894396;0,523018666;1,281061509;-0,099105769;0,289088584;1,195763373;-0,055328156;0,043725353;1,210630867;0,211035798;0,508951053;1,275466114;0,365788594;0,479581907;1,301902009;0,383366838;0,23341726;1,211438628;0,272489151;0,009913932;1,20174681;0,120346297;0,733645446;0,84698717;0,041587879;0,484298414;0,495195033;0,047861833;0,625552501;0,084368438;0,020166121;0,498137621;0,013357058;0,306043396;0,711027657;0,849908338;0,352379666;0,451899049;0,499411494;0,412168998;0,548770043;0,080110652;0,402648854;0,414019646;0,015488097
819;0,213856675;0,725433538;0,843275003;0,208641103;0,695766236;0,951938958;0,200758525;0,645679682;1,041571011;0,193277984;0,603773469;1,125458305;0,185155128;0,557043536;1,206573883;0,173062322;0,472293607;1,312827617;0,183056968;0,407933778;1,371375899;0,1449792;0,511375846;1,263926447;-0,013879618;0,522968757;1,275724109;-0,097815585;0,288920765;1,190475662;-0,054109446;0,043582585;1,205956489;0,212025434;0,508917053;1,269595246;0,366773428;0,47945799;1,295958585;0,384303549;0,233045245;1,20616073;0,273689464;0,009391466;1,197006924;0,120951706;0,73638499;0,842737266;0,04114229;0,482155329;0,494694775;0,047978885;0,625449674;0,084583076;0,020074284;0,498236629;0,01335288;0,306683981;0,714037015;0,845456158;0,352455679;0,44962359;0,498862651;0,411856297;0,548578316;0,079995633;0,402800941;0,413934837;0,015276134
820;0,214334734;0,728447624;0,838967327;0,209229182;0,698078233;0,947441961;0,201443351;0,647363119;1,036727976;0,194035641;0,604849349;1,120315175;0,185978517;0,557512626;1,201084437;0,173979335;0,471949017;1,306694267;0,184041292;0,407279529;1,364888625;0,145869741;0,511399888;1,258095385;-0,012979323;0,522807641;1,270204415;-0,096807445;0,28868722;1,185048387;-0,052896953;0,043425102;1,201139114;0,212919778;0,508947169;1,263726303;0,367660443;0,479413853;1,290051725;0,3851975;0,232826043;1,200734908;0,274998727;0,008940369;1,192284116;0,121411859;0,739251542;0,838551489;0,040655972;0,48029711;0,494223386;0,048060152;0,625424856;0,084763825;0,019975931;0,498353168;0,01339274;0,307181192;0,717187614;0,841024091;0,352583564;0,447499849;0,498472137;0,411577313;0,548313968;0,07999059;0,402944348;0,413809298;0,015096806
821;0,214683892;0,731542001;0,834706735;0,209707137;0,700472828;0,942988781;0,202029982;0,649123418;1,031920951;0,194700675;0,605993091;1,115198701;0,186712579;0,558037617;1,195609215;0,17481588;0,471642194;1,300551811;0,184953211;0,406660048;1,358383807;0,14667602;0,511467098;1,25227261;-0,012171825;0,522630302;1,264622141;-0,095968168;0,28846584;1,179557111;-0,051701914;0,043305858;1,196214431;0,213729528;0,509044528;1,257879306;0,368463309;0,479466362;1,284196845;0,386063631;0,232747404;1,195255467;0,276419039;0,008563075;1,18752749;0,121741205;0,742179308;0,834422025;0,040137526;0,478624344;0,493804475;0,048105406;0,625425486;0,084951962;0,01987515;0,498475224;0,013458609;0,307551672;0,720437421;0,836629281;0,352729891;0,445568578;0,498194423;0,411303221;0,54800146;0,080050152;0,403104068;0,413659535;0,014935819
822;0,214940572;0,734655431;0,830496233;0,210088254;0,702924587;0,938592553;0,202525168;0,650954639;1,027173744;0,195279429;0,607213068;1,110139649;0,1873688;0,558637086;1,190184638;0,175595195;0,471401883;1,294444142;0,185824004;0,406108269;1,351908019;0,147407695;0,511589544;1,246482476;-0,011439415;0,522494875;1,259068308;-0,095151398;0,288282479;1,174053599;-0,050511568;0,043218964;1,191133662;0,214464657;0,509219007;1,252071385;0,36919154;0,479610391;1,278396005;0,386934016;0,232788778;1,189768449;0,27795994;0,008257152;1,182654799;0,121976875;0,745105288;0,830327834;0,039493257;0,477001114;0,493497144;0,048122524;0,625374077;0,085226011;0,019781949;0,498570318;0,013561414;0,307831021;0,723727966;0,832299786;0,352949707;0,443824779;0,49800554;0,410997537;0,547679123;0,080140151;0,403272345;0,413492571;0,014802824
823;0,215083224;0,737776684;0,826342467;0,210352096;0,705444988;0,934266522;0,202913432;0,652876425;1,022504498;0,195760578;0,608532409;1,105158013;0,187941001;0,559333464;1,184830326;0,17632095;0,471245682;1,28838706;0,186667171;0,405643043;1,345476557;0,148056507;0,511778234;1,24073528;-0,010789533;0,522413405;1,253565066;-0,094324289;0,288133533;1,168562452;-0,049310869;0,043155098;1,185882435;0,215116967;0,50948873;1,246313102;0,369835263;0,479859194;1,272663075;0,387832622;0,232960879;1,184300865;0,27966469;0,008026226;1,17764432;0,122096455;0,748002122;0,826269746;0,038587994;0,475347896;0,493374106;0,048082275;0,625228533;0,085675507;0,019702796;0,49861697;0,013745031;0,307998785;0,727064721;0,82804851;0,353323656;0,442276447;0,497935693;0,410619494;0,547344175;0,080270039;0,403458438;0,413287442;0,014720962
824;0,215133397;0,740916989;0,822238792;0,2105191;0,708022553;0,929997443;0,203210252;0,654869133;1,017895069;0,196155447;0,609927985;1,100233799;0,188435362;0,560104321;1,179526658;0,176989473;0,471155992;1,282364766;0,187469211;0,405245518;1,339074125;0,148630715;0,51202216;1,235020726;-0,01021474;0,522373848;1,248090266;-0,093519687;0,288022607;1,163059068;-0,048114862;0,04312358;1,180475121;0,215694657;0,509835574;1,240593895;0,370404351;0,480199519;1,266984185;0,388735481;0,233252993;1,178825704;0,281490027;0,007866671;1,172517775;0,122122359;0,750897171;0,82224693;0,037556908;0,473744214;0,493362646;0,04801389;0,625030949;0,086210914;0,019631223;0,498636661;0,013965584;0,308075419;0,730442214;0,823862551;0,353771095;0,440915586;0,497954678;0,410209858;0,546999397;0,080430365;0,403653088;0,413065113;0,014667091
825;0,215192162;0,744048801;0,818168272;0,210663863;0,710597424;0,925758726;0,203468814;0,656867895;1,013314834;0,196504363;0,611338783;1,09533778;0,188881915;0,560900949;1,174251197;0,177612989;0,471108759;1,276373753;0,188220907;0,404892077;1,33270141;0,149164753;0,512300362;1,229332278;-0,009675014;0,522398206;1,24266848;-0,092689768;0,287986366;1,157521406;-0,046955918;0,043146487;1,174906062;0,2162323;0,510215049;1,234899203;0,370937938;0,480586481;1,261319793;0,389602768;0,233612438;1,173307968;0,283315701;0,007765174;1,167258083;0,122158957;0,75380952;0,81823586;0,036711812;0,472292729;0,493303722;0,048012935;0,624830122;0,086642151;0,019557845;0,498661356;0,014102365;0,308157893;0,733785554;0,819731258;0,354105148;0,439713214;0,497947913;0,409854447;0,546691468;0,080558612;0,403820759;0,412895498;0,014581436
826;0,215295066;0,74715125;0,814124297;0,210801038;0,713136826;0,921539546;0,203692333;0,658841951;1,008753536;0,196805126;0,612740702;1,090463153;0,189276108;0,56171043;1,169004245;0,178182885;0,471110309;1,27043104;0,18890515;0,404590497;1,326378724;0,149662297;0,512612541;1,223677466;-0,009158862;0,522531658;1,237362621;-0,091813871;0,288076818;1,151983346;-0,045846312;0,043267921;1,169189906;0,216734146;0,510614088;1,229227735;0,37144628;0,481036368;1,255667863;0,390400786;0,234049999;1,167750773;0,285102317;0,007735926;1,161874342;0,122242497;0,756734156;0,814216969;0,036204178;0,47101795;0,493125998;0,048129542;0,624624225;0,086884996;0,019478914;0,498704159;0,014076854;0,30828037;0,737057912;0,815661093;0,354249885;0,438693442;0,497847551;0,409613571;0,546451523;0,080606188;0,403929777;0,412844383;0,014400153
