Frame;Pelvis x;Pelvis y;Pelvis z;L5 x;L5 y;L5 z;L3 x;L3 y;L3 z;T12 x;T12 y;T12 z;T8 x;T8 y;T8 z;Neck x;Neck y;Neck z;Head x;Head y;Head z;Right Shoulder x;Right Shoulder y;Right Shoulder z;Right Upper Arm x;Right Upper Arm y;Right Upper Arm z;Right Forearm x;Right Forearm y;Right Forearm z;Right Hand x;Right Hand y;Right Hand z;Left Shoulder x;Left Shoulder y;Left Shoulder z;Left Upper Arm x;Left Upper Arm y;Left Upper Arm z;Left Forearm x;Left Forearm y;Left Forearm z;Left Hand x;Left Hand y;Left Hand z;Right Upper Leg x;Right Upper Leg y;Right Upper Leg z;Right Lower Leg x;Right Lower Leg y;Right Lower Leg z;Right Foot x;Right Foot y;Right Foot z;Right Toe x;Right Toe y;Right Toe z;Left Upper Leg x;Left Upper Leg y;Left Upper Leg z;Left Lower Leg x;Left Lower Leg y;Left Lower Leg z;Left Foot x;Left Foot y;Left Foot z;Left Toe x;Left Toe y;Left Toe z
205;1,062920249;0,766456488;1,035737615;1,047614276;0,766618445;1,160008342;1,059757495;0,753885141;1,272844424;1,066266946;0,742065965;1,376254211;1,077856831;0,725943719;1,47851445;1,112331566;0,690367472;1,61929383;1,151690648;0,638213212;1,678046498;1,077881706;0,677078958;1,55437195;0,987194013;0,547901013;1,512813651;0,922326195;0,571859685;1,245906358;0,852854493;0,593035009;0,973962941;1,115043619;0,736201592;1,560216546;1,197539308;0,876847493;1,55317166;1,166852512;0,969142374;1,295176264;1,175527538;1,009237685;1,016698287;1,040646177;0,666011537;1,033591357;1,12289348;0,611679362;0,558597125;0,912182052;0,653547046;0,183409005;1,011176608;0,522479347;0,051492772;1,085101656;0,866897078;1,03860354;1,163991873;0,853411743;0,560020461;1,140052213;0,828421018;0,129191912;1,330978183;0,856482127;0,039250376
206;1,048073452;0,761004157;1,033971211;1,032281786;0,760991909;1,158180905;1,044093817;0,747953624;1,271017011;1,050381334;0,735880028;1,374411007;1,06182059;0,719489385;1,476645478;1,096171065;0,683538633;1,617359963;1,135642998;0,631271946;1,675936475;1,061709313;0,6703786;1,552384964;0,971170091;0,541129262;1,510722487;0,906487539;0,564887373;1,243751971;0,83837668;0,584659935;0,971350608;1,098834136;0,729505184;1,558432603;1,181408306;0,870114916;1,551600469;1,149788887;0,962562947;1,293776879;1,156113421;1,006774068;1,015880142;1,024892203;0,660777299;1,031480603;1,089833944;0,598589792;0,554781621;0,866286879;0,637187001;0,186866293;0,956457904;0,5027436;0,052432517;1,071161828;0,861227743;1,03718061;1,161034628;0,84993392;0,560456202;1,140055643;0,828193469;0,129294721;1,331003522;0,856249755;0,039398084
207;1,032673069;0,755156041;1,031894033;1,016531259;0,755075668;1,156059337;1,028112209;0,741777431;1,268889591;1,03425949;0,729470725;1,372264806;1,045619547;0,712816891;1,474465616;1,07994106;0,676494727;1,615091461;1,119569861;0,624143807;1,673485954;1,045463441;0,663450632;1,550078124;0,955242278;0,534001467;1,508350813;0,890400358;0,557343189;1,241385282;0,824411057;0,575718295;0,968378671;1,082507334;0,722608629;1,556321272;1,164979222;0,863285509;1,549667443;1,132765962;0,955838818;1,291957741;1,137428154;1,003746461;1,014635458;1,008542142;0,655163621;1,029163208;1,05678206;0,586587356;0,551210496;0,821664334;0,621532362;0,19023189;0,903700726;0,48552946;0,053016178;1,056711011;0,855146775;1,03534271;1,157942129;0,846082346;0,560860248;1,140033767;0,827902282;0,129406645;1,331019043;0,856010375;0,039606036
208;1,016592489;0,748812516;1,029428586;1,000278029;0,748818537;1,153572188;1,011747165;0,735321783;1,266390978;1,017846705;0,722812531;1,369745211;1,029201996;0,705902624;1,471904951;1,063586209;0,669208188;1,612419542;1,103403795;0,616805466;1,670639165;1,029105865;0,656272848;1,547384706;0,939409115;0,526476063;1,50561189;0,873911677;0,549157255;1,238751335;0,810941195;0,566249211;0,964961146;1,066023908;0,715489587;1,553818222;1,148166394;0,856365487;1,547318123;1,115772826;0,948991086;1,289655076;1,119448886;1,000125504;1,01288066;0,991417712;0,649080028;1,02660222;1,023882945;0,576282698;0,547903763;0,77795077;0,607156551;0,193800774;0,851735746;0,471458739;0,053220964;1,041673903;0,84854536;1,032971531;1,155094637;0,841734204;0,561289416;1,139979955;0,827516235;0,129551144;1,331027506;0,855723053;0,039913839
209;0,999958322;0,742073206;1,026652364;0,983606761;0,742271701;1,150790907;0,99506419;0,728621459;1,263592358;1,001197688;0,715930972;1,36692262;1,012619642;0,698770196;1,469033397;1,047161854;0,661706583;1,609412989;1,087212241;0,609280253;1,667451879;1,012674811;0,648867455;1,544371435;0,923672061;0,518594615;1,502592455;0,857174471;0,540399449;1,235905087;0,797983523;0,55621356;0,961184017;1,049423162;0,708170398;1,550987784;1,131055484;0,849348636;1,544606968;1,09882039;0,941998651;1,286932658;1,102198466;0,995940557;1,010699324;0,973697195;0,642616994;1,02383459;0,990991483;0,567065174;0,54484141;0,735509834;0,593486148;0,197277967;0,801732291;0,459909625;0,053069667;1,026125808;0,84153231;1,030185381;1,152111892;0,83701231;0,561686888;1,139900836;0,827066549;0,129704757;1,331026151;0,855428723;0,040281886
210;0,982728956;0,735001498;1,023809115;0,966453334;0,735456405;1,147956141;0,978019941;0,721683252;1,26073088;0,984303692;0,708824078;1,364030615;0,99591214;0,691410556;1,46607678;1,03077893;0,653957216;1,606271104;1,071090823;0,601480814;1,664082489;0,996219702;0,641241919;1,541248034;0,907848447;0,510522098;1,499516327;0,840388352;0,531176393;1,232980959;0,785298019;0,545506431;0,957329434;1,032818508;0,700622486;1,548008892;1,113904349;0,842117251;1,541649933;1,081903031;0,934922878;1,284002982;1,085563204;0,991080156;1,00821763;0,955428708;0,635818834;1,021083028;0,958524218;0,558731828;0,542004227;0,695650543;0,579861849;0,199575;0,758185017;0,451548816;0,052001551;1,009934971;0,834189902;1,027250023;1,147343669;0,832149305;0,561868089;1,139792087;0,826632467;0,129758731;1,330999018;0,855247278;0,040592077
211;0,964908082;0,727703599;1,020858349;0,948783482;0,728511844;1,145023564;0,960568661;0,714645027;1,257765062;0,967120995;0,701623022;1,361028226;0,979048216;0,68393783;1,462991015;1,014431417;0,646035629;1,602934643;1,055007477;0,593453182;1,660464922;0,979728961;0,633492526;1,537943461;0,891883832;0,50239169;1,496295989;0,823503252;0,521516844;1,229886229;0,772811563;0,5340573;0,953322126;1,0162193;0,692928993;1,544813123;1,096759263;0,834732253;1,538362537;1,064984391;0,927846935;1,28079778;1,069615241;0,985522379;1,005334285;0,936553127;0,628816234;1,018317461;0,926678487;0,551206474;0,539346749;0,658179859;0,565515069;0,200839364;0,722075283;0,447561125;0,049567408;0,993166601;0,826600624;1,024115393;1,140678499;0,827153284;0,561819425;1,139729246;0,826100189;0,129553887;1,330962502;0,855207473;0,040601838
212;0,94649201;0,720073301;1,017840556;0,93063147;0,721298822;1,142037503;0,942756108;0,70736892;1,254736386;0,949693319;0,694196632;1,357956422;0,962059144;0,676237891;1,459820188;0,998125335;0,63786628;1,59946285;1,038994266;0,585151326;1,65666525;0,963214166;0,62552299;1,534528759;0,875832657;0,494070212;1,493018957;0,80656924;0,511392045;1,226713618;0,760597275;0,521936692;0,949237364;0,999616185;0,685006778;1,5414689;1,079573951;0,827132722;1,534829262;1,048100829;0,920687653;1,27738532;1,054282435;0,979289149;1,002150582;0,917129576;0,621478509;1,015567962;0,895256954;0,544565297;0,536914441;0,62329082;0,551214394;0,200923567;0,692421729;0,446761739;0,046216446;0,975755489;0,818681987;1,020831553;1,132227851;0,822016153;0,56155449;1,139636776;0,825583514;0,129249403;1,330900208;0,855280554;0,040553744
213;0,92742805;0,711855375;1,015120955;0,912035972;0,713420999;1,139371588;0,924676213;0,699448133;1,252006446;0,932143079;0,686149417;1,355171697;0,945078408;0,667959305;1,456922392;0,981989681;0,629189842;1,596232768;1,023243003;0,576349803;1,653040085;0,946759469;0,617051919;1,531426784;0,85967558;0,485323103;1,490171596;0,789936133;0,500822345;1,223875709;0,748634481;0,509251265;0,945583105;0,983094513;0,676577834;1,538360426;1,062467453;0,81901818;1,531419505;1,0313558;0,913256891;1,274182908;1,039234667;0,972334771;0,999096588;0,897383538;0,613457916;1,013147467;0,864084152;0,538833899;0,53482449;0,592871555;0,538606285;0,198296671;0,670774932;0,446262927;0,042735559;0,957374256;0,810268799;1,017814458;1,120675911;0,816946258;0,560929482;1,139283742;0,825503077;0,129214057;1,330746981;0,855500153;0,041057415
214;0,907842648;0,702939367;1,0127191;0,893132755;0,704602;1,137054252;0,906456331;0,690578549;1,249605763;0,914579069;0,677188221;1,352711182;0,928189663;0,658860791;1,454351101;0,966065672;0,619873248;1,593345156;1,007814807;0,566929011;1,64969152;0,930393305;0,607939626;1,52875754;0,843292927;0,476093561;1,487919255;0,773848826;0,489684379;1,221446348;0,736977404;0,495885778;0,942468715;0,966696732;0,667498357;1,535565766;1,04546423;0,81024994;1,528145975;1,014903689;0,90550277;1,271219425;1,024485618;0,964568604;0,996184123;0,877594646;0,604594067;1,010967571;0,832086085;0,534411498;0,533063558;0,567552594;0,527617125;0,191477235;0,659549598;0,44548093;0,038791638;0,937998135;0,801297603;1,015190811;1,105370182;0,812300062;0,559819951;1,139295657;0,826431031;0,129429594;1,330883955;0,8559551;0,04102754
215;0,88760936;0,69343573;1,010615437;0,873786052;0,6951182;1,135057062;0,887969106;0,681064286;1,247503817;0,896892495;0,667606199;1,350537745;0,911309255;0,649183631;1,452052841;0,950312091;0,610049565;1,590699255;0,99264856;0,557008553;1,646517462;0,914087239;0,598325798;1,526401024;0,826804373;0,466438388;1,486096585;0,758062425;0,478101511;1,219351688;0,725571823;0,481955472;0,939784828;0,950380394;0,657912151;1,533006854;1,028539821;0,80096669;1,524995963;0,998590112;0,897477168;1,26846599;1,010021606;0,956081289;0,993401366;0,857483267;0,595047351;1,009116679;0,800336748;0,530898875;0,531644983;0,546703407;0,518320531;0,181946699;0,656331021;0,444999507;0,034717793;0,917651893;0,791831855;1,012833908;1,086963161;0,807721102;0,558350347;1,139047007;0,827795223;0,129914269;1,330929997;0,856556565;0,041549432
216;0,866296158;0,683420591;1,009116529;0,853627235;0,685402378;1,133668357;0,868926404;0,67141089;1,245970635;0,87887939;0,657887335;1,348896485;0,894319698;0,639300233;1,450225273;0,93473429;0,599858673;1,588369829;0,977752718;0,546721797;1,643568242;0,897840113;0,588348097;1,524420074;0,810549595;0,456293429;1,484693897;0,742192066;0,466464185;1,217782766;0,714234404;0,467912734;0,937711312;0,934103508;0,647972622;1,5308337;1,011739882;0,791284021;1,522300739;0,982055368;0,889147575;1,266253252;0,995471472;0,947099053;0,991142918;0,836435984;0,584951192;1,008172945;0,771882657;0,527123969;0,530725967;0,530320541;0,512583823;0,172618448;0,655425658;0,4436822;0,032300248;0,896082449;0,781896741;1,010779591;1,066096529;0,802348346;0,556750219;1,136430321;0,828299822;0,131091623;1,329676554;0,857071697;0,046488652
217;0,843336173;0,672436044;1,008329692;0,832220728;0,67533338;1,132995306;0,849018555;0,661622084;1,245107985;0,860341745;0,648075305;1,347881617;0,877125407;0,629221125;1,448939954;0,919364653;0,589191555;1,5863564;0,963183655;0,535960101;1,640824914;0,881620957;0,577875827;1,52282246;0,794605557;0,445453177;1,483720281;0,726189284;0,454998391;1,216791052;0,703101104;0,453830065;0,936294601;0,917837507;0,637545945;1,529068931;0,995118896;0,781024363;1,520131478;0,965134926;0,88049465;1,264745343;0,980763721;0,937746952;0,989608834;0,813890054;0,573848435;1,008546677;0,748430732;0,522354403;0,530441387;0,519637252;0,512262101;0,164163739;0,655863906;0,440426218;0,032700886;0,872719032;0,771038701;1,008832887;1,042404766;0,795501839;0,554856549;1,13078612;0,827460288;0,133134403;1,327564774;0,856866016;0,058038133
218;0,819296276;0,660939996;1,008147609;0,810002107;0,665032362;1,132930739;0,828555228;0,651694147;1,2448141;0,841477568;0,638126433;1,347398925;0,859821967;0,618935781;1,448125328;0,904170795;0,578157229;1,584659447;0,948884998;0,524832108;1,638306424;0,865460741;0,567039684;1,521600413;0,778895295;0,43412314;1,483166647;0,710102544;0,443478139;1,216325076;0,692035968;0,439634963;0,935488261;0,901610958;0,626765943;1,52768992;0,97862238;0,770365285;1,518417006;0,947993318;0,871537732;1,263778133;0,965969846;0,927899929;0,98859906;0,79040822;0,562196235;1,009827567;0,728274051;0,517322555;0,530656366;0,513420284;0,515500264;0,155911315;0,658615369;0,436334352;0,034757826;0,848132413;0,759711293;1,00718877;1,016253393;0,787861535;0,552832355;1,122773882;0,825761161;0,135869861;1,32415351;0,856574001;0,074004943
219;0,79544505;0,650382297;1,008554893;0,787909471;0,655295567;1,133441489;0,808177294;0,642121457;1,245053701;0,822676925;0,628393666;1,347410858;0,842578648;0,608785034;1,447764382;0,889060908;0,567222623;1,583355162;0,93469609;0,513797115;1,63611995;0,849451209;0,556369425;1,520793463;0,763527595;0,422855688;1,482996044;0,693692379;0,431615904;1,216421462;0,680447789;0,425562303;0,93533286;0,885467565;0,616187491;1,526778782;0,96213254;0,759955085;1,517275064;0,93076444;0,862302328;1,263189876;0,950933164;0,91740904;0,987908027;0,767065288;0,551499488;1,011362847;0,709338369;0,513053496;0,531123474;0,507966411;0,51860033;0,148760785;0,660895319;0,433578514;0,036771649;0,823781835;0,749300383;1,006467998;0,989380649;0,780606261;0,551396235;1,112264563;0,82336023;0,139203292;1,316910764;0,857866244;0,091675853
220;0,771746498;0,64124611;1,009460984;0,765887263;0,64630578;1,134431373;0,787791448;0,6329255;1,245705712;0,803813972;0,618803293;1,347777409;0,825242343;0,598653251;1,447703419;0,873859772;0,55628197;1,582283377;0,920456447;0,502755796;1,63409034;0,833509196;0,545835677;1,52025956;0,748542005;0,411553113;1,483052712;0,676566313;0,419012254;1,217025465;0,668246279;0,411626496;0,935787379;0,869275111;0,605808903;1,526224466;0,945450908;0,749835598;1,516663547;0,913348257;0,852497524;1,262793455;0,935494805;0,905947004;0,987335931;0,743721246;0,542272595;1,012796716;0,690774645;0,510360833;0,531564697;0,501817226;0,520630925;0,142925371;0,661669288;0,433428232;0,038341324;0,799732775;0,740252299;1,006843793;0,960782633;0,774400152;0,550385311;1,099771822;0,820699357;0,143709743;1,30565252;0,862129348;0,113729886
221;0,748236618;0,633048272;1,010956442;0,743991041;0,637880216;1,135996574;0,767490994;0,624084791;1,246891211;0,785014552;0,609429026;1,348638584;0,807966159;0,588656066;1,448096135;0,858742607;0,545441038;1,581604261;0,906326552;0,491807478;1,632392745;0,817717868;0,535467813;1,520140756;0,733898978;0,400313124;1,483492411;0,659116823;0,406066621;1,218191831;0,655521728;0,39781313;0,936892837;0,853165813;0,595631863;1,526138024;0,928775953;0,739964989;1,51662456;0,895844804;0,842414233;1,262775988;0,919813638;0,893841102;0,987082577;0,720516106;0,534001154;1,014484976;0,673431919;0,508430959;0,53225805;0,496431135;0,522523423;0,138191852;0,661971745;0,434613979;0,039867882;0,775919755;0,732120714;1,008142935;0,931463246;0,768579073;0,549962461;1,084782002;0,81733668;0,148814167;1,290562795;0,86797671;0,137488019
222;0,726291987;0,625789134;1,013297558;0,723325573;0,630266771;1,138392474;0,748196723;0,616029259;1,248938153;0,767046264;0,600844947;1,350376856;0,791378683;0,579481217;1,449386609;0,844143258;0,535484063;1,581874511;0,892627193;0,481709427;1,631659793;0,802418463;0,525883704;1,520902734;0,719588661;0,389981223;1,484745463;0,642281875;0,393689782;1,220121423;0,641953802;0,384313847;0,938812867;0,837580024;0,586216306;1,52693473;0,912585287;0,730866051;1,517402162;0,87868808;0,832950698;1,263537081;0,904209594;0,881924235;0,987541811;0,698944719;0,52664685;1,016842253;0,657783064;0,505848134;0,533790146;0,49248013;0,523373953;0,13482017;0,662121357;0,435499087;0,040855006;0,753605581;0,724952505;1,010466521;0,90617243;0,762329451;0,551334912;1,065625085;0,812104393;0,152696715;1,269661638;0,872919098;0,152199953
223;0,706663769;0,61986403;1,016805717;0,704439141;0,623954235;1,141936365;0,730378598;0,609275639;1,25218222;0,75034445;0,593567457;1,353328983;0,775912629;0,571613661;1,451897454;0,830506904;0,526802937;1,58336598;0,879747597;0,472766918;1,63211203;0,787900181;0,517450363;1,522784258;0,705753561;0,381031429;1,486995262;0,626469745;0,382140262;1,222943097;0,62732903;0,371166181;0,941664024;0,822883841;0,577883305;1,528851639;0,897209709;0,722868455;1,519147695;0,86216189;0,824641971;1,265312233;0,88881157;0,870502685;0,98890055;0,679820936;0,520585168;1,020232055;0,644281916;0,501666243;0,536622833;0,490557643;0,522478898;0,133197251;0,662159866;0,435439233;0,040922832;0,733482334;0,719168112;1,014096624;0,888117943;0,754886789;0,555555209;1,042135723;0,804172937;0,154522087;1,241414579;0,878111721;0,151640596
224;0,688600799;0,614877626;1,021159534;0,686783464;0,618453816;1,146310953;0,713566656;0,603307196;1,256287731;0,734473768;0,587080155;1,357158207;0,761135283;0,564568441;1,455306056;0,817388366;0,519005767;1,585806816;0,867298537;0,464674678;1,633528909;0,773873822;0,509800776;1,525546564;0,692251171;0,372989722;1,490058413;0,611272156;0,371159536;1,226527998;0,611860883;0,358332597;0,945329753;0,808711168;0,570311786;1,531651695;0,882318421;0,715642531;1,521709818;0,845982429;0,816952999;1,267865945;0,87349067;0,859270171;0,990971878;0,662330906;0,515440623;1,024290875;0,632474639;0,496831399;0,540294265;0,490070242;0,520541876;0,132936168;0,662045532;0,435078741;0,040451223;0,714857934;0,714347097;1,018751173;0,874092027;0,747015584;0,561570807;1,014479265;0,794371871;0,155125583;1,207356088;0,88239937;0,142035041
225;0,671226163;0,609644265;1,025651141;0,669818469;0,612547042;1,150819744;0,697271786;0,59700366;1,260575594;0,718895793;0,58040791;1,361236721;0,746377087;0,557578433;1,45908865;0,80388596;0,511701106;1,588938158;0,854433118;0,457274155;1,635881416;0,759813036;0,502451783;1,528939045;0,678644126;0,365279542;1,493815059;0,596402245;0,360882808;1,230690425;0,595869439;0,345892134;0,949624026;0,794404074;0,563098459;1,535039003;0,867396643;0,708722061;1,524878565;0,829732281;0,809176872;1,270891334;0,858180128;0,848140747;0,993588893;0,645527915;0,510048444;1,028342819;0,621472593;0,492766201;0,544005515;0,489909623;0,518769874;0,133136086;0,661971797;0,434713909;0,040083451;0,696918945;0,709275023;1,023685044;0,859221355;0,74019574;0,567431296;0,981481746;0,784022069;0,155193254;1,170109617;0,879827201;0,131308267
226;0,654176441;0,603638443;1,030251104;0,653340537;0,605668113;1,155439553;0,681299863;0,589849602;1,26503079;0,703375322;0,573119744;1,36557563;0,731319503;0,550337752;1,463312915;0,789538755;0,504806561;1,592976973;0,840727442;0,450580226;1,639463191;0,745488864;0,495259522;1,533199613;0,664671771;0,357755639;1,498573819;0,581918481;0,351389671;1,235640487;0,579156458;0,333700495;0,954776005;0,779675599;0,556137213;1,539218727;0,852251989;0,701953437;1,528843901;0,813281575;0,800790812;1,274429531;0,842651489;0,837046319;0,99683221;0,62900651;0,503889625;1,032350494;0,611517823;0,490153825;0,547660829;0,489869292;0,517611609;0,133763232;0,662021709;0,43442755;0,040094644;0,679339207;0,703415466;1,028873334;0,841953677;0,735256502;0,572765877;0,941686159;0,773451597;0,154506115;1,130503935;0,866329232;0,121654309
227;0,637815053;0,597385665;1,034988857;0,637553288;0,598382828;1,160193564;0,665845012;0,582360451;1,269668339;0,688147558;0,565646636;1,370163829;0,716281069;0,543152284;1,467911173;0,77480768;0,498404525;1,597706294;0,826605408;0,444578014;1,643980593;0,731130264;0,488367854;1,538090355;0,650594761;0,350563262;1,504026074;0,567762395;0,342600532;1,241168075;0,561920179;0,321901977;0,960556528;0,764812703;0,549534159;1,543985703;0,837076847;0,695490266;1,533415861;0,796760182;0,792317597;1,278439405;0,827133208;0,826054981;1,000621214;0,613172145;0,497483173;1,036351294;0,602368283;0,488311095;0,551355962;0,490155743;0,516618364;0,134851379;0,662112221;0,434136851;0,040209673;0,662444881;0,69730485;1,034340946;0,823841242;0,731368626;0,577945348;0,896549512;0,762332391;0,153283152;1,087710274;0,845971444;0,110879132
228;0,62235535;0,591276787;1,039244829;0,622527507;0,591170111;1,164454837;0,6510005;0,574962226;1,273854201;0,673379678;0,558306399;1,374340195;0,701547842;0,536172557;1,472156626;0,760173843;0,492350723;1,602216355;0,812491815;0,439064343;1,648523687;0,716897756;0,481725195;1,54264693;0,636757699;0,343561594;1,509126102;0,553471712;0,334411814;1,24645716;0,545075393;0,311008505;0,966092083;0,75001833;0,543204337;1,548428541;0,821933602;0,689327157;1,537814589;0,780140296;0,784618647;1,282490673;0,812243889;0,81528508;1,00454716;0,598294468;0,491221333;1,039781512;0,592409209;0,486611078;0,554579263;0,490280156;0,515650974;0,135601012;0,662187639;0,43388968;0,04024642;0,64640101;0,691338014;1,039417472;0,804667469;0,727524286;0,582131689;0,84926886;0,751001123;0,152867365;1,041865783;0,82499693;0,100325611
229;0,608167275;0,585456887;1,04291387;0,608597312;0,584062851;1,168110604;0,637075895;0,567633064;1,277475883;0,659362619;0,551044546;1,377993574;0,687397948;0,529331039;1,475940779;0,745907383;0,486585959;1,606404518;0,798621356;0,434014217;1,653071115;0,702964236;0,4752266;1,546702197;0,623365376;0,336614336;1,513743878;0,538955959;0,326893593;1,251450664;0,529046895;0,301236635;0,971322886;0,735441723;0,537052056;1,55238722;0,80698471;0,683369389;1,541946634;0,763255469;0,777986221;1,286700766;0,79832973;0,80488518;1,008739518;0,584734722;0,485257479;1,042438209;0,580541485;0,484938388;0,557167359;0,490028987;0,514644429;0,135655899;0,662223548;0,433706891;0,040116241;0,631591423;0,685653059;1,044097905;0,784193373;0,723645444;0,585082021;0,800190456;0,73988482;0,153677307;0,992539244;0,804308345;0,089985138
230;0,594880885;0,579780887;1,04610113;0,595428586;0,577028159;1,171273634;0,623761628;0,560394828;1,280645878;0,645805444;0,543915564;1,381235119;0,673553263;0,522695263;1,479372128;0,73173816;0,48116943;1,610373421;0,784759338;0,429452631;1,657644235;0,689156807;0,468977014;1,550423296;0,610213001;0,329857786;1,518009427;0,524305609;0,319975794;1,256205664;0,51340989;0,292369811;0,976308722;0,720933639;0,531173007;1,556021761;0,792067717;0,677711682;1,545905447;0,74627215;0,772128061;1,290952254;0,785044534;0,794706717;1,013068817;0,572131664;0,479438237;1,044524325;0,567864227;0,483408412;0,559283623;0,489615781;0,513663738;0,135372271;0,662244364;0,433567628;0,03990778;0,617632291;0,680111884;1,048387251;0,762657938;0,719810139;0,587039222;0,748968048;0,728556457;0,155294426;0,940161875;0,783003035;0,07986632
231;0,581599702;0,574204419;1,048502489;0,582089759;0,570446291;1,173655289;0,610222253;0,553739116;1,283067633;0,632002522;0,53740073;1,383737172;0,659465467;0,516618354;1,482049359;0,717336862;0,47613445;1,613521217;0,770626485;0,425251396;1,661397186;0,675117307;0,46323968;1,553347305;0,59703081;0,323560019;1,521267106;0,509329805;0,313344615;1,260077364;0,497804789;0,284270287;0,980355426;0,706249295;0,525769304;1,558900837;0,776757639;0,672632799;1,549191527;0,729661879;0,767028812;1,294462555;0,771968308;0,784422335;1,016737899;0,559671218;0,473695736;1,046084964;0,556060005;0,481740383;0,560906513;0,489192353;0,512764764;0,135019309;0,662267635;0,433457192;0,03970485;0,603537175;0,674695019;1,051630121;0,740561539;0,715244653;0,587893907;0,697759937;0,716071634;0,157806068;0,886164473;0,764616129;0,07133785
232;0,567997579;0,568648912;1,049914997;0,5682116;0,564419481;1,175058059;0,596108466;0,547820843;1,284547197;0,617640448;0,531654678;1,385297715;0,644869178;0,511204372;1,48374498;0,702504193;0,47145186;1,615546057;0,756019004;0,421339785;1,663979564;0,660639992;0,458095403;1,555226289;0,583680454;0,317785246;1,523175581;0,493672126;0,306900969;1,262811425;0,482190208;0,276974851;0,983169193;0,691239666;0,520892219;1,560788851;0,760827851;0,668226659;1,551597191;0,713623916;0,762841896;1,29696353;0,758925652;0,77365182;1,019437426;0,547099349;0,467933421;1,047055981;0,545447344;0,479871508;0,561933903;0,488788096;0,511960381;0,134633724;0,662304066;0,433379955;0,039519357;0,588904391;0,669342158;1,053484089;0,718142652;0,709808103;0,587489889;0,646977642;0,701888329;0,161368751;0,830436194;0,751411393;0,065004915
233;0,554400663;0,563192936;1,050541603;0,55416334;0,558845495;1,175679453;0,581769572;0,542485095;1,28527852;0,603032627;0,526522775;1,386118764;0,630029778;0,506349257;1,484686482;0,687439448;0,467150821;1,616749789;0,741140688;0,417788525;1,665741775;0,645930604;0,453463378;1,556308182;0,570300282;0,312469255;1,524076185;0,477688994;0,300743943;1,264662186;0,466607531;0,270446716;0,98504383;0,676053777;0,516490479;1,561921399;0,744504979;0,664399342;1,553330122;0,697959001;0,759413891;1,298723319;0,746091966;0,762775387;1,021476736;0,534670092;0,462247846;1,047501523;0,53570772;0,47786458;0,56246792;0,488373617;0,511237714;0,134178805;0,662342951;0,433331544;0,039339395;0,574135621;0,664113607;1,054291582;0,695162801;0,703641373;0,585983355;0,596209645;0,686548564;0,165825957;0,773087883;0,74112506;0,060262329
234;0,540890919;0,558027831;1,050687036;0,540121111;0,553797886;1,175823369;0,567418029;0,537758728;1,285546892;0,588413638;0,522022397;1,386478708;0,615195101;0,502093952;1,485155033;0,672411199;0,463352134;1,617436112;0,726323645;0,414681606;1,666889175;0,631248209;0,449364435;1,556873866;0,557035578;0,307687488;1,524337272;0,462258808;0,294857002;1,26574786;0,45082132;0,264437766;0,986166595;0,660893921;0,51261238;1,56257394;0,728043915;0,661147859;1,554513868;0,6825409;0,756269174;1,299763763;0,733573467;0,752606324;1,022986695;0,522331473;0,456860807;1,04765913;0,527568135;0,475627212;0,562793403;0,488012558;0,510613998;0,133813591;0,662369726;0,433284132;0,039213064;0,559449479;0,65917081;1,054424485;0,671406925;0,696393395;0,583733481;0,546379691;0,670734012;0,170795487;0,715882872;0,730500967;0,056663228
235;0,52751601;0,553248276;1,05034407;0,526127637;0,549406929;1,175485141;0,553092353;0,533771518;1,2853482;0,573818736;0,51827262;1,386372325;0,600397223;0,498536083;1,485142502;0,657448424;0,460115116;1,61758975;0,711611542;0,412046577;1,667360345;0,616620322;0,445844421;1,556900659;0,543931179;0,303488684;1,523911407;0,447582245;0,289173587;1,26597963;0,43467634;0,258885069;0,986442917;0,645780121;0,509305214;1,562748131;0,711398588;0,658538982;1,555106023;0,667454045;0,753381849;1,299984701;0,721498796;0,743404761;1,023934722;0,510093798;0,451874523;1,047555266;0,521603167;0,473043428;0,56291941;0,487743633;0,510123255;0,133577797;0,662382773;0,433231654;0,039138459;0,54493135;0,654602255;1,053841537;0,646830169;0,687742727;0,580594194;0,49770436;0,654348754;0,176248185;0,658636173;0,719325878;0,054189803
236;0,514228272;0,548759593;1,049519931;0,512140194;0,545542349;1,174669434;0,53875403;0,530393689;1,284686557;0,559212666;0,515154369;1,385804837;0,585604067;0,495578024;1,484657018;0,642522144;0,457380451;1,617225978;0,696960712;0,409855891;1,667216705;0,602019428;0,442857488;1,556411243;0,530942247;0,299824103;1,522846025;0,433458629;0,283760256;1,265446314;0,418327825;0,253851559;0,985967367;0,630692354;0,506521687;1,562442315;0,694615069;0,656505939;1,555148993;0,652614004;0,750777811;1,299486295;0,709739311;0,734910567;1,024353398;0,497946761;0,447186775;1,047163469;0,517238238;0,470229204;0,562836883;0,487528129;0,509731463;0,133431708;0,662383709;0,433180174;0,039117485;0,530495848;0,650319454;1,052583999;0,621477389;0,67801081;0,576711567;0,449967072;0,637488708;0,182213207;0,601532773;0,707813028;0,052859863
